date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:32	675/675	---M--	200	added ('OK')	image/png	etag:%227b836a-2a3-43b106d3be540%22	http://www.geomundus.org/templates/system/images/calendar.png	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/system/images/calendar.png	(from http://www.geomundus.org/)
13:06:33	98/98	---M--	200	added ('OK')	image/gif	etag:%227b817e-62-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bullet.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bullet.gif	(from http://www.geomundus.org/)
13:06:33	43/43	---M--	200	added ('OK')	image/gif	etag:%227b8184-2b-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/hdot2.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/hdot2.gif	(from http://www.geomundus.org/)
13:06:33	148/148	---M--	200	added ('OK')	image/gif	etag:%227b81db-94-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/grad1.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/grad1.gif	(from http://www.geomundus.org/)
13:06:33	139/139	---M--	200	added ('OK')	image/gif	etag:%227b81da-8b-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/so-q.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/so-q.gif	(from http://www.geomundus.org/)
13:06:34	142/142	---M--	200	added ('OK')	image/gif	etag:%227b81c0-8e-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/sc-q.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/sc-q.gif	(from http://www.geomundus.org/)
13:06:34	122/122	---M--	200	added ('OK')	image/gif	etag:%227b81ca-7a-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/author.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/author.gif	(from http://www.geomundus.org/)
13:06:34	989/989	---M--	200	added ('OK')	image/gif	etag:%227b819e-3dd-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon-error.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon-error.gif	(from http://www.geomundus.org/)
13:06:34	1012/1012	---M--	200	added ('OK')	image/gif	etag:%227b8180-3f4-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon-info.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon-info.gif	(from http://www.geomundus.org/)
13:06:35	998/998	---M--	200	added ('OK')	image/gif	etag:%227b818d-3e6-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon-tips.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon-tips.gif	(from http://www.geomundus.org/)
13:06:35	1294/1294	---M--	200	added ('OK')	image/gif	etag:%227b81b7-50e-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/sticky-bg.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/sticky-bg.gif	(from http://www.geomundus.org/)
13:06:35	1301/1301	---M--	200	added ('OK')	image/gif	etag:%227b8196-515-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/download-bg.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/download-bg.gif	(from http://www.geomundus.org/)
13:06:35	66/66	---M--	200	added ('OK')	image/gif	etag:%227b81a5-42-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/checklist-bg.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/checklist-bg.gif	(from http://www.geomundus.org/)
13:06:35	914/914	---M--	200	added ('OK')	image/gif	etag:%227b81f8-392-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon_list.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon_list.gif	(from http://www.geomundus.org/)
13:06:36	211/211	---M--	200	added ('OK')	image/gif	etag:%227b81f9-d3-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/star-bg.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/star-bg.gif	(from http://www.geomundus.org/)
13:06:36	433/433	---M--	200	added ('OK')	image/gif	etag:%227b81ad-1b1-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/ol-bg.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/ol-bg.gif	(from http://www.geomundus.org/)
13:06:36	3511/3511	---M--	200	added ('OK')	image/gif	etag:%227b81a3-db7-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub1-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub1-br.gif	(from http://www.geomundus.org/)
13:06:36	1803/1803	---M--	200	added ('OK')	image/gif	etag:%227b81ab-70b-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub1-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub1-bl.gif	(from http://www.geomundus.org/)
13:06:36	1066/1066	---M--	200	added ('OK')	image/gif	etag:%227b81be-42a-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub1-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub1-tr.gif	(from http://www.geomundus.org/)
13:06:37	474/474	---M--	200	added ('OK')	image/gif	etag:%227b8190-1da-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub1-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub1-tl.gif	(from http://www.geomundus.org/)
13:06:37	3243/3243	---M--	200	added ('OK')	image/gif	etag:%227b81a1-cab-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub2-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub2-br.gif	(from http://www.geomundus.org/)
13:06:37	1747/1747	---M--	200	added ('OK')	image/gif	etag:%227b81bf-6d3-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub2-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub2-bl.gif	(from http://www.geomundus.org/)
13:06:37	835/835	---M--	200	added ('OK')	image/gif	etag:%227b81f6-343-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub2-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub2-tr.gif	(from http://www.geomundus.org/)
13:06:38	271/271	---M--	200	added ('OK')	image/gif	etag:%227b8188-10f-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub2-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub2-tl.gif	(from http://www.geomundus.org/)
13:06:38	3725/3725	---M--	200	added ('OK')	image/gif	etag:%227b81d6-e8d-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub3-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub3-br.gif	(from http://www.geomundus.org/)
13:06:38	2196/2196	---M--	200	added ('OK')	image/gif	etag:%227b8199-894-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub3-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub3-bl.gif	(from http://www.geomundus.org/)
13:06:38	1066/1066	---M--	200	added ('OK')	image/gif	etag:%227b819a-42a-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub3-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub3-tr.gif	(from http://www.geomundus.org/)
13:06:38	474/474	---M--	200	added ('OK')	image/gif	etag:%227b81bd-1da-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub3-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub3-tl.gif	(from http://www.geomundus.org/)
13:06:39	3457/3457	---M--	200	added ('OK')	image/gif	etag:%227b81c2-d81-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub4-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub4-br.gif	(from http://www.geomundus.org/)
13:06:39	2136/2136	---M--	200	added ('OK')	image/gif	etag:%227b81fa-858-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub4-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub4-bl.gif	(from http://www.geomundus.org/)
13:06:39	835/835	---M--	200	added ('OK')	image/gif	etag:%227b81cd-343-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub4-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub4-tr.gif	(from http://www.geomundus.org/)
13:06:39	271/271	---M--	200	added ('OK')	image/gif	etag:%227b81cb-10f-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bub4-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bub4-tl.gif	(from http://www.geomundus.org/)
13:06:40	98/98	---M--	200	added ('OK')	image/gif	etag:%227b81c7-62-44cc9da45fd40%22	http://www.geomundus.org/templates/ja_purity/images/bullet-list.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bullet-list.gif	(from http://www.geomundus.org/)
13:06:40	44/44	---M--	200	added ('OK')	image/gif	etag:%227b81d3-2c-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/hdot.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/hdot.gif	(from http://www.geomundus.org/)
13:06:40	149/149	---M--	200	added ('OK')	image/png	etag:%227b81d2-95-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/arrow.png	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/arrow.png	(from http://www.geomundus.org/)
13:06:40	1004/1004	---M--	200	added ('OK')	image/gif	etag:%227b81ac-3ec-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon-user.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon-user.gif	(from http://www.geomundus.org/)
13:06:40	623/623	---M--	200	added ('OK')	image/gif	etag:%227b81c4-26f-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon-date.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon-date.gif	(from http://www.geomundus.org/)
13:06:41	907/907	---M--	200	added ('OK')	image/gif	etag:%227b81d9-38b-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/cw-bg1.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/cw-bg1.gif	(from http://www.geomundus.org/)
13:06:41	4193/4193	---M--	200	added ('OK')	image/gif	etag:%227b81fb-1061-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/cw-bg2.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/cw-bg2.gif	(from http://www.geomundus.org/)
13:06:41	901/901	---M--	200	added ('OK')	image/gif	etag:%227b81a6-385-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/c-bg1.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/c-bg1.gif	(from http://www.geomundus.org/)
13:06:41	3997/3997	---M--	200	added ('OK')	image/gif	etag:%227b81a7-f9d-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/c-bg2.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/c-bg2.gif	(from http://www.geomundus.org/)
13:06:41	161/161	---M--	200	added ('OK')	image/gif	etag:%227b81c9-a1-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/cwf-bg.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/cwf-bg.gif	(from http://www.geomundus.org/)
13:06:42	12113/12113	---M--	200	added ('OK')	image/png	etag:%227b818f-2f51-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/header-mask.png	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/header-mask.png	(from http://www.geomundus.org/)
13:06:42	15015/15015	---M--	200	added ('OK')	image/png	etag:%22554109-3aa7-4c48967ed2100%22	http://geomundus.org/images/header_png_whitebackground.png	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/header_png_whitebackground.png	(from http://www.geomundus.org/)
13:06:42	65/65	---M--	200	added ('OK')	image/gif	etag:%227b81b0-41-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/icon-search.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/icon-search.gif	(from http://www.geomundus.org/)
13:06:43	2167/2167	---M--	200	added ('OK')	image/gif	etag:%227b81d1-877-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/b-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/b-br.gif	(from http://www.geomundus.org/)
13:06:43	410/410	---M--	200	added ('OK')	image/gif	etag:%227b8185-19a-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/b-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/b-bl.gif	(from http://www.geomundus.org/)
13:06:43	342/342	---M--	200	added ('OK')	image/gif	etag:%227b8191-156-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/b-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/b-tr.gif	(from http://www.geomundus.org/)
13:06:43	134/134	---M--	200	added ('OK')	image/gif	etag:%227b8182-86-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/b-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/b-tl.gif	(from http://www.geomundus.org/)
13:06:43	2166/2166	---M--	200	added ('OK')	image/gif	etag:%227b81b6-876-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bt-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bt-br.gif	(from http://www.geomundus.org/)
13:06:44	407/407	---M--	200	added ('OK')	image/gif	etag:%227b81b4-197-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bt-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bt-bl.gif	(from http://www.geomundus.org/)
13:06:44	433/433	---M--	200	added ('OK')	image/gif	etag:%227b81fd-1b1-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bt-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bt-tr.gif	(from http://www.geomundus.org/)
13:06:44	140/140	---M--	200	added ('OK')	image/gif	etag:%227b818e-8c-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bt-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bt-tl.gif	(from http://www.geomundus.org/)
13:06:44	1072/1072	---M--	200	added ('OK')	image/gif	etag:%227b817f-430-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/br-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/br-br.gif	(from http://www.geomundus.org/)
13:06:44	190/190	---M--	200	added ('OK')	image/gif	etag:%227b8181-be-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/br-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/br-bl.gif	(from http://www.geomundus.org/)
13:06:45	260/260	---M--	200	added ('OK')	image/gif	etag:%227b81b2-104-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/br-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/br-tr.gif	(from http://www.geomundus.org/)
13:06:45	111/111	---M--	200	added ('OK')	image/gif	etag:%227b8189-6f-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/br-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/br-tl.gif	(from http://www.geomundus.org/)
13:06:45	1072/1072	---M--	200	added ('OK')	image/gif	etag:%227b817c-430-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bb-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bb-br.gif	(from http://www.geomundus.org/)
13:06:45	190/190	---M--	200	added ('OK')	image/gif	etag:%227b81c6-be-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bb-bl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bb-bl.gif	(from http://www.geomundus.org/)
13:06:45	260/260	---M--	200	added ('OK')	image/gif	etag:%227b8192-104-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bb-tr.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bb-tr.gif	(from http://www.geomundus.org/)
13:06:46	111/111	---M--	200	added ('OK')	image/gif	etag:%227b8194-6f-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bb-tl.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bb-tl.gif	(from http://www.geomundus.org/)
13:06:46	1072/1072	---M--	200	added ('OK')	image/gif	etag:%227b81d0-430-44cc7cd18cc80%22	http://www.geomundus.org/templates/ja_purity/images/bg-br.gif	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/bg-br.gif	(from http://www.geomundus.org/)
